MappingID	Label_db	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_log10p	8_diff	7_adj pval	7_logFC	7_pval	7_log10p	7_diff	6_adj pval	6_logFC	6_pval	6_log10p	6_diff	5_adj pval	5_logFC	5_pval	5_log10p	5_diff	4_adj pval	4_logFC	4_pval	4_log10p	4_diff	3_adj pval	3_logFC	3_pval	3_log10p	3_diff	2_adj pval	2_logFC	2_pval	2_log10p	2_diff	1_adj pval	1_logFC	1_pval	1_log10p	1_diff	MaxSig	Differential feature	detected	Label_Sig8	Label_Sig7	Label_Sig6	Label_Sig5	Label_Sig4	Label_Sig3	Label_Sig2	Label_Sig1	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
HMDB0000148	L-Glutamic acid	Metabolite	Glutamic acid	16015	HMDB0000148	C00025	HMDB0000148			1	-0.116756161045	0.523094358008203	0.281419964161282		1	-0.118593467863326	0.516576436438452	0.28686540799265		1	-0.212278664666217	0.245629339173017	0.609719760169548		1	-0.155037356770568	0.396461970793257	0.401798464504581		0.432388529047683	-0.582991928600379	0.000874084099060782	3.05844678017918	*	1	-0.275811561975815	0.11535769808124	0.937953418718523		1	-0.23128764377677	0.186707516500043	0.728838197804633		1	-0.176671991243886	0.313171078648809	0.504218351860548		-3.05844678017918	*	*					Glutamic acid				Glutamic acid	-0.116756161045	-0.118593467863326	-0.212278664666217	-0.155037356770568	-0.582991928600379	-0.275811561975815	-0.23128764377677	-0.176671991243886	-0.582991928600379	0.281419964161282	0.28686540799265	0.609719760169548	0.401798464504581	3.05844678017918	0.937953418718523	0.728838197804633	0.504218351860548	3.05844678017918
HMDB0000161	L-Alanine	Metabolite	Alanine	16977	HMDB0000161	C00041	HMDB0000161			1	0.283334428446076	0.0152360034595558	1.81712893739821		1	0.190298314061752	0.103127134206249	0.986627050665957		1	-0.0281096512679704	0.80974479869995	0.0916518329481224		1	0.108115952835946	0.354446933689514	0.450448776365086		1	0.0701158481844015	0.512819978962922	0.290035063472995		1	0.085488532634601	0.424905398259519	0.371707751331224		1	0.0091770139426915	0.931738956561519	0.030705746020129		1	0.0224768383740128	0.833826778421628	0.0789241615795939		1.81712893739821		*										0.283334428446076	0.190298314061752	-0.0281096512679704	0.108115952835946	0.0701158481844015	0.085488532634601	0.0091770139426915	0.0224768383740128	0.283334428446076	1.81712893739821	0.986627050665957	0.1	0.450448776365086	0.290035063472995	0.371707751331224	0.1	0.1	1.81712893739821
HMDB0000162	L-Proline	Metabolite	Proline	17203	HMDB0000162	C00148	HMDB0000162			1	-0.101248576545535	0.486699120682565	0.31273943839396		1	-0.181462167488875	0.212533745814208	0.672572103461497		1	-0.0306184571083104	0.8333976344231	0.079147736610265		1	-0.0439471351351154	0.762718537111069	0.117635698390077		1	0.0966724597219328	0.506855028526087	0.295116240497629		1	-0.0060439244581481	0.966899738418335	0.0146185572604935		1	0.0634146462577654	0.663273482405542	0.178307365395965		1	0.035169016180136	0.809193449513984	0.0919476415357425		-0.672572103461497		*										-0.101248576545535	-0.181462167488875	-0.0306184571083104	-0.0439471351351154	0.0966724597219328	-0.0060439244581481	0.0634146462577654	0.035169016180136	-0.181462167488875	0.31273943839396	0.672572103461497	0.1	0.117635698390077	0.295116240497629	0.1	0.178307365395965	0.1	0.672572103461497
HMDB0000177	L-Histidine	Metabolite	Histidine	15971	HMDB0000177	C00135	HMDB0000177			1	0.206325161027114	0.279135811419388	0.554184442608007		1	-0.173584539896585	0.361090734572015	0.442383655233855		0.0170601423699613	-1.05310103892789	4.72721453675095e-06	5.32539468751878	*	0.0332822593904046	-0.987099840098517	1.24431821112671e-05	4.90506854274471	*	1	-0.283486662364314	0.0301836953859161	1.52022759068817		1	-0.187400193877136	0.140766050552416	0.851502074139686		0.226363137830656	-0.523145974880776	0.000279177866601814	3.55411901582584	*	1	-0.372376907834286	0.00583005092106611	2.23432765199202		-5.32539468751878	*	*			Histidine	Histidine			Histidine		Histidine	0.206325161027114	-0.173584539896585	-1.05310103892789	-0.987099840098517	-0.283486662364314	-0.187400193877136	-0.523145974880776	-0.372376907834286	-1.05310103892789	0.554184442608007	0.442383655233855	5.32539468751878	4.90506854274471	1.52022759068817	0.851502074139686	3.55411901582584	2.23432765199202	5.32539468751878
HMDB0000187	L-Serine	Metabolite	Serine	17115	HMDB0000187	C00065	HMDB0000187			1	-0.249818138875594	0.0137302164754939	1.86232261546744		1	-0.0831565983529396	0.412062387824135	0.385037025140321		1	-0.207186559885222	0.0409811572021492	1.38741578240598		1	-0.193346780235169	0.0564943247663613	1.2479951777814		1	-0.0664431034474213	0.560019359310622	0.251796959607276		1	-0.109050924102505	0.338793534503101	0.470064886288258		1	0.0105046011678387	0.92658503885706	0.0331147164297316		1	0.024310643182219	0.831137123299028	0.0803273192010633		-1.86232261546744		*										-0.249818138875594	-0.0831565983529396	-0.207186559885222	-0.193346780235169	-0.0664431034474213	-0.109050924102505	0.0105046011678387	0.024310643182219	-0.249818138875594	1.86232261546744	0.385037025140321	1.38741578240598	1.2479951777814	0.251796959607276	0.470064886288258	0.1	0.1	1.86232261546744
HMDB0000191	L-Aspartic acid	Metabolite	Aspartic acid	17053	HMDB0000191	C00049	HMDB0000191			0.347050701326502	-0.301745641463688	0.000598230423044495	3.22313150467083	*	1	-0.220434012848698	0.0121595524102631	1.91508241102796		1	-0.110121199086257	0.210333079436612	0.67709241971964		1	-0.0589855034031589	0.502238629805893	0.299089886473102		0.0871760513346939	-0.338274795984435	5.55220858287846e-05	4.25553422686668	*	1	-0.146887558055613	0.080049975288025	1.09663879781434		1	0.0320536818347421	0.702483609035659	0.153363804644823		1	-0.0565506673603023	0.500381183368787	0.300699030139196		-4.25553422686668	*	*	Aspartic acid				Aspartic acid				Aspartic acid	-0.301745641463688	-0.220434012848698	-0.110121199086257	-0.0589855034031589	-0.338274795984435	-0.146887558055613	0.0320536818347421	-0.0565506673603023	-0.338274795984435	3.22313150467083	1.91508241102796	0.67709241971964	0.299089886473102	4.25553422686668	1.09663879781434	0.153363804644823	0.300699030139196	4.25553422686668
HMDB0000207	Oleic acid	Metabolite	Oleic acid	16196	HMDB0000207	C00712	HMDB0000207			1	-0.386073467881208	0.274525153935904	0.561417856259175		1	-0.340486539988301	0.335208122732403	0.474685466130307		1	-0.0386884185921544	0.912806282813035	0.0396213793461504		1	-0.142971083228514	0.685734801007231	0.163843809551857		1	-0.374346457182568	0.297008243427622	0.527231496725059		1	-0.433225739381989	0.227471035400693	0.643073895562859		1	-0.777857311154606	0.0302357255717055	1.5194796050965		1	-0.515515198291132	0.150961211738221	0.821134626826228		-1.5194796050965		*										-0.386073467881208	-0.340486539988301	-0.0386884185921544	-0.142971083228514	-0.374346457182568	-0.433225739381989	-0.777857311154606	-0.515515198291132	-0.777857311154606	0.561417856259175	0.474685466130307	0.1	0.163843809551857	0.527231496725059	0.643073895562859	1.5194796050965	0.821134626826228	1.5194796050965
HMDB0000208	Oxoglutaric acid	Metabolite	Oxoglutaric acid	30915	HMDB0000208	C00026	HMDB0000208			1	-0.0815279740949316	0.64835085182601	0.188189914227222		1	0.368871814487873	0.0390737126446593	1.40811532170368		1	0.13751537268952	0.441751478180935	0.3548219885903		1	0.437831491788004	0.0143190166094565	1.84408680715048		1	0.0929140504447205	0.673034591273368	0.171962614211263		1	0.153719180302874	0.485086531132595	0.314180783786632		1	0.473747314630504	0.0314277845220606	1.50268623316495		1	0.282359882524031	0.199705426121371	0.699610134916203		1.84408680715048		*										-0.0815279740949316	0.368871814487873	0.13751537268952	0.437831491788004	0.0929140504447205	0.153719180302874	0.473747314630504	0.282359882524031	0.473747314630504	0.188189914227222	1.40811532170368	0.3548219885903	1.84408680715048	0.171962614211263	0.314180783786632	1.50268623316495	0.699610134916203	1.84408680715048
HMDB0000212	N-Acetylgalactosamine	Metabolite	N-acetylgalactosamine	40356	HMDB0000212	C01132	HMDB0000212			1	-0.487151889768295	0.0927431687782494	1.03271806954225		1	-0.345033591644786	0.226591390664031	0.64475659517048		1	0.150844763794977	0.59219815358973	0.227532951028181		1	-0.0639123482642254	0.819995880380977	0.0861883294849461		1	-0.199032787386301	0.190204592385343	0.720779001470447		1	-0.393103451923225	0.0138237259321314	1.8593748850607		0.415539715508377	-0.567826020544067	0.000818713873143277	3.08686785040863	*	1	-0.338028651315786	0.0313846390902613	1.50328286118275		-3.08686785040863	*	*							N-acetylgalactosamine		N-acetylgalactosamine	-0.487151889768295	-0.345033591644786	0.150844763794977	-0.0639123482642254	-0.199032787386301	-0.393103451923225	-0.567826020544067	-0.338028651315786	-0.567826020544067	1.03271806954225	0.64475659517048	0.227532951028181	0.1	0.720779001470447	1.8593748850607	3.08686785040863	1.50328286118275	3.08686785040863
HMDB0000214	Ornithine	Metabolite	Ornithine	15729	HMDB0000214	C00077	HMDB0000214			1	-0.142369047914859	0.225054636517791	0.647712035410018		1	-0.0760461946793736	0.516967472587969	0.286536781702891		1	0.232081831254016	0.0479644321933354	1.3190806923753		1	0.154699812367615	0.187412216014959	0.727202104083376		1	-0.0290473036406603	0.765504322642094	0.116052352589093		1	-0.110616549132157	0.256031289391049	0.591706956643222		1	-0.17097938060276	0.0791511130291284	1.10154297367579		1	-0.0964647081344788	0.321925395947474	0.492244761479032		1.3190806923753		*										-0.142369047914859	-0.0760461946793736	0.232081831254016	0.154699812367615	-0.0290473036406603	-0.110616549132157	-0.17097938060276	-0.0964647081344788	0.232081831254016	0.647712035410018	0.286536781702891	1.3190806923753	0.727202104083376	0.116052352589093	0.591706956643222	1.10154297367579	0.492244761479032	1.3190806923753
HMDB0000220	Palmitic acid	Metabolite	FA(16:0)	15756	HMDB0000220	C00249	HMDB0000220			1	-0.228967231392085	0.531889133218644	0.274178882458868		1	-0.452300436483219	0.221871015127435	0.653899429595004		1	-0.448652908156395	0.225514160251791	0.646826183160133		1	-0.433728173030013	0.24089240533786	0.618176891873189		1	-0.0748712779575116	0.960309071301551	0.0175889686707258		1	2.32821380435857	0.131409196101681	0.881374241500234		1	1.5377863797357	0.31221690483305	0.505543585972667		1	0.809805329314345	0.591573898688751	0.22799099611111		0.881374241500234		*										-0.228967231392085	-0.452300436483219	-0.448652908156395	-0.433728173030013	-0.0748712779575116	2.32821380435857	1.5377863797357	0.809805329314345	2.32821380435857	0.274178882458868	0.653899429595004	0.646826183160133	0.618176891873189	0.1	0.881374241500234	0.505543585972667	0.22799099611111	0.881374241500234
HMDB0000221	NADPH	Metabolite	NADPH	16474	HMDB0000221	C00005	HMDB0000221			1	0.18714871515501	0.320006204447597	0.494841601269992		1	0.2936041826638	0.124309606148454	0.905495309523536		1	0.0527922384358845	0.776954408257012	0.109604464884193		1	0.12141614467423	0.516247284575857	0.287142219687742		1	0.334908418255234	0.236367578615641	0.626412093755039		1	0.707359837272532	0.0172392203447059	1.76348237932619		1	0.645635749563343	0.0281389927690099	1.55069145212835		1	0.629429728785161	0.0319060530038186	1.4961269176706		1.76348237932619		*										0.18714871515501	0.2936041826638	0.0527922384358845	0.12141614467423	0.334908418255234	0.707359837272532	0.645635749563343	0.629429728785161	0.707359837272532	0.494841601269992	0.905495309523536	0.109604464884193	0.287142219687742	0.626412093755039	1.76348237932619	1.55069145212835	1.4961269176706	1.76348237932619
HMDB0000224	O-Phosphoethanolamine	Metabolite	Phosphoethanolamine	17553	HMDB0000224	C00346	HMDB0000224			1	-0.112826434113988	0.530348038975945	0.275439032664105		1	-0.348390184362755	0.059686528583331	1.22412367929135		1	-0.31205143676818	0.0897056072445472	1.04718040958405		1	-0.164675872456118	0.361644225922585	0.441718464536112		1	0.209127687249364	0.30553455820999	0.514939660737013		1	-0.100003673577011	0.621158892617592	0.206797292962902		1	-0.211278264199655	0.300697573430995	0.521870076554557		1	-0.254627532629732	0.214596902708451	0.668376550526339		-1.22412367929135		*										-0.112826434113988	-0.348390184362755	-0.31205143676818	-0.164675872456118	0.209127687249364	-0.100003673577011	-0.211278264199655	-0.254627532629732	-0.348390184362755	0.275439032664105	1.22412367929135	1.04718040958405	0.441718464536112	0.514939660737013	0.206797292962902	0.521870076554557	0.668376550526339	1.22412367929135
HMDB0000243	Pyruvic acid	Metabolite	pyruvate	32816	HMDB0000243	C00022	HMDB0000243			1	-0.144548325966526	0.560234260144731	0.251630336182127		1	-0.0258680399950926	0.916668280733199	0.037787796184413		1	-0.311369449301566	0.215807404687822	0.665933658078081		1	0.0776543512079535	0.753683954988129	0.122810730229457		1	-0.373240128051172	0.149724289236305	0.824707739900012		1	-0.448360801325026	0.0866013303303096	1.0624754364968		1	-0.0535924252744122	0.832414123551754	0.0796605597331696		1	-0.114709007112458	0.651185409135886	0.186295339081329		-1.0624754364968		*										-0.144548325966526	-0.0258680399950926	-0.311369449301566	0.0776543512079535	-0.373240128051172	-0.448360801325026	-0.0535924252744122	-0.114709007112458	-0.448360801325026	0.251630336182127	0.1	0.665933658078081	0.122810730229457	0.824707739900012	1.0624754364968	0.1	0.186295339081329	1.0624754364968
HMDB0000252	Sphingosine	Metabolite	Sphingosine	16393	HMDB0000252	C00319	HMDB0000252			1	0.137209092647969	0.385626742052258	0.413832856711567		1	-0.0669148339950165	0.672219611424148	0.172488821516871		1	-0.135264952080577	0.392394660470737	0.406276910934985		1	-0.197878756592773	0.213362428062491	0.670882055022804		1	0.3685163540135	0.0350420886448187	1.45541001609169		1	0.131609944656671	0.451573749166899	0.345271312370018		1	0.186436463048833	0.286244940502721	0.543262180918147		1	0.148547076358089	0.395507241881996	0.402845560002979		1.45541001609169		*										0.137209092647969	-0.0669148339950165	-0.135264952080577	-0.197878756592773	0.3685163540135	0.131609944656671	0.186436463048833	0.148547076358089	0.3685163540135	0.413832856711567	0.172488821516871	0.406276910934985	0.670882055022804	1.45541001609169	0.345271312370018	0.543262180918147	0.402845560002979	1.45541001609169
