MappingID	Label_db	detected	SigNode	NodeType	Name_map	ChEBI	HMDB lip	KEGG	HMDB accession	Ensembl	Uniprot	8_adj pval	8_logFC	8_pval	8_significance	7_adj pval	7_logFC	7_pval	7_significance	6_adj pval	6_logFC	6_pval	6_significance	5_adj pval	5_logFC	5_pval	5_significance	4_adj pval	4_logFC	4_pval	4_significance	3_adj pval	3_logFC	3_pval	3_significance	2_adj pval	2_logFC	2_pval	2_significance	1_adj pval	1_logFC	1_pval	1_significance	MaxSig	Differential feature	Reaction.ID	Compartment	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
16189	SO4(2-)			Metabolite	SO4(2-)		HMDB0001448	C00059	HMDB0001448																																					R-RNO-1606807	[lysosomal lumen]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
16235	Gua	*	*	Metabolite	Guanine	16235	HMDB0000132	C00242	HMDB0000132			0.03478649045853	-0.832793283863992	1.33507741975573e-05	-4.87449354928232	1	-0.412636859003631	0.0309683121542742	-1.50908246406718	1	0.187569592957652	0.326735193560209	0.48580408393348	1	0.0924647513215164	0.628773623928648	0.20150568456168	1	-0.21088102525593	0.250792582036529	-0.600685313249001	1	-0.501389338951824	0.00632400506903306	-2.19900779062911	1	-0.410860131266908	0.0252548168001357	-1.59765577753685	1	-0.492036759213684	0.00737193640282079	-2.13241842006489	-4.87449354928232	*	R-RNO-112034, R-RNO-74215, R-RNO-74249, R-RNO-74255, R-RNO-8953339	[cytosol]	Gua	-0.832793283863992	-0.412636859003631	0.187569592957652	0.0924647513215164	-0.21088102525593	-0.501389338951824	-0.410860131266908	-0.492036759213684	-0.832793283863992	0.832793283863992	0.412636859003631	0.187569592957652	0.1	0.21088102525593	0.501389338951824	0.410860131266908	0.492036759213684	0.832793283863992
16247	PL			Metabolite	PL			C00865																																						R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-8856630, R-RNO-8862380	[cytosol], [extracellular region], [early endosome], [lipid droplet]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
16335	Ade-Rib	*		Metabolite	Adenosine	16335	HMDB0000050	C00212	HMDB0000050			1	-0.602428401548226	0.143555864284494	-0.842979061792511	1	-0.575213998517576	0.162533586451758	-0.789056881432981	1	-0.404555753542111	0.325977536257519	-0.486812326973604	1	-0.50150842002316	0.223358432402474	-0.650997647057221	1	-0.200165972137616	0.610278233095814	-0.214472119827053	1	-0.514886203868404	0.189844724916258	-0.721601465796182	1	-0.281331166203663	0.473778516093083	-0.324424636635134	1	-0.180452959852311	0.645888281420537	-0.189842594943713	-0.842979061792511		R-RNO-109278, R-RNO-109387, R-RNO-109624, R-RNO-74241	[extracellular region], [cytosol]		-0.602428401548226	-0.575213998517576	-0.404555753542111	-0.50150842002316	-0.200165972137616	-0.514886203868404	-0.281331166203663	-0.180452959852311	-0.602428401548226	0.602428401548226	0.575213998517576	0.404555753542111	0.50150842002316	0.200165972137616	0.514886203868404	0.281331166203663	0.180452959852311	0.602428401548226
16436	CDP-Cho			Metabolite	CDP-Cho		HMDB0001413	C00307	HMDB0001413																																					R-RNO-1482961, R-RNO-1482973	[cytosol]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
16469	EST17b			Metabolite	EST17b		HMDB0000151	C00951	HMDB0000151																																					R-RNO-5696822	[mitochondrial matrix]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
16474	NADPH	*		Metabolite	NADPH	16474	HMDB0000221	C00005	HMDB0000221			1	0.18714871515501	0.320006204447597	0.494841601269992	1	0.2936041826638	0.124309606148454	0.905495309523536	1	0.0527922384358845	0.776954408257012	0.109604464884193	1	0.12141614467423	0.516247284575857	0.287142219687742	1	0.334908418255234	0.236367578615641	0.626412093755039	1	0.707359837272532	0.0172392203447059	1.76348237932619	1	0.645635749563343	0.0281389927690099	1.55069145212835	1	0.629429728785161	0.0319060530038186	1.4961269176706	1.76348237932619		R-RNO-2855252, R-RNO-5696822, R-RNO-975629	[cytosol], [mitochondrial matrix]		0.18714871515501	0.2936041826638	0.0527922384358845	0.12141614467423	0.334908418255234	0.707359837272532	0.645635749563343	0.629429728785161	0.707359837272532	0.18714871515501	0.2936041826638	0.1	0.12141614467423	0.334908418255234	0.707359837272532	0.645635749563343	0.629429728785161	0.707359837272532
16728	2-acyl LPC			Metabolite	2-acyl LPC			C04233																																						R-RNO-1482533, R-RNO-1482612, R-RNO-1482629, R-RNO-1482827, R-RNO-1482862	[endoplasmic reticulum membrane]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
16750	Gua-Rib	*	*	Metabolite	guanosine	16750	HMDB0000133	C00387	HMDB0000133			1	-0.573902217682703	0.0480653309212571	-1.31816806330133	1	-0.535440856026563	0.0637491399769605	-1.1955256698082	1	0.404524907123166	0.154866443121929	0.810042676145132	1	0.0165184417843727	0.952652633285164	0.0210654277437575	1	-0.670525992953031	0.0402668868843089	-1.3950519452927	0.807782292571993	-1.04323965655923	0.00257904837211912	-2.58854051224461	1	-0.672663912841557	0.0396900534912279	-1.40131831578345	1	-0.94883419527862	0.005357651791739	-2.27102551578202	-2.58854051224461	*	R-RNO-109278, R-RNO-109387, R-RNO-109470, R-RNO-112034, R-RNO-74248, R-RNO-74249	[extracellular region], [cytosol]	Gua-Rib	-0.573902217682703	-0.535440856026563	0.404524907123166	0.0165184417843727	-0.670525992953031	-1.04323965655923	-0.672663912841557	-0.94883419527862	-1.04323965655923	0.573902217682703	0.535440856026563	0.404524907123166	0.1	0.670525992953031	1.04323965655923	0.672663912841557	0.94883419527862	1.04323965655923
16797	MNA	*	*	Metabolite	1-methylnicotinamide	16797	HMDB0000699	C02918	HMDB0000699			0.111022126117627	0.749412849367893	8.15455676199613e-05	4.08859963990276	0.532037777312298	0.576652985672007	0.00125331520862552	2.9019396902581	1	-0.119204401956216	0.454702214259183	-0.342272930909906	1	-0.0164091999360854	0.917531930191166	-0.0373788133270573	1	0.472297789987344	0.0303310972352904	1.51811187868991	1	0.116597395076896	0.57423061215201	0.240913659045501	1	-0.261526572051634	0.213887389343857	-0.669814820383242	1	0.133404395260188	0.520792358460676	0.283335396756894	4.08859963990276	*	R-RNO-5359451	[cytosol]	MNA	0.749412849367893	0.576652985672007	-0.119204401956216	-0.0164091999360854	0.472297789987344	0.116597395076896	-0.261526572051634	0.133404395260188	0.749412849367893	0.749412849367893	0.576652985672007	0.119204401956216	0.1	0.472297789987344	0.116597395076896	0.261526572051634	0.133404395260188	0.749412849367893
16870	GPCho	*	*	Metabolite	sn-Glycero-3-phosphocholine	16870	HMDB0000086	C00670	HMDB0000086			1	0.160059828679742	0.256313438517606	0.591228623152312	1	0.0549940183835291	0.696522686030573	0.157064733859625	1	-0.173356380785187	0.218904209151717	-0.659745887615306	1	-0.203208099510784	0.152403844127089	-0.817004078520517	0.196035311268091	0.535920018545967	0.000215453888574556	3.66664566323153	1	0.0944632332447037	0.514268406009899	0.288810155665358	1	-0.149960522812561	0.300492553078978	-0.522166286379317	1	0.0187189952303605	0.897165992460211	0.047127196933462	3.66664566323153	*	R-RNO-1482612, R-RNO-1482629, R-RNO-1482685, R-RNO-1482696, R-RNO-8952251, R-RNO-6814254	[cytosol], [extracellular region]	GPCho	0.160059828679742	0.0549940183835291	-0.173356380785187	-0.203208099510784	0.535920018545967	0.0944632332447037	-0.149960522812561	0.0187189952303605	0.535920018545967	0.160059828679742	0.1	0.173356380785187	0.203208099510784	0.535920018545967	0.1	0.149960522812561	0.1	0.535920018545967
17002	CHEST	*	*	Metabolite	CE(18:1)_feature1	17002	HMDB_CE	C02528	HMDB0000918			1	0.034757285000508	0.889215894320399	0.0509927830918614	1	-0.0927004033468344	0.710639401917374	-0.148350716406375	1	0.100681554314809	0.687079158286559	0.16299322505598	1	0.0796513209550453	0.763635753392756	0.117113746153595	0.0043526272917862	-2.02260489563141	7.20044489090586e-07	-6.14264066916646	0.714231027114335	-1.03457107897155	0.00211218630333199	-2.6752677779277	1	-0.220026962491642	0.467770417731689	-0.32996724687514	1	-0.56486688684152	0.070861523839364	-1.14958951263068	-6.14264066916646	*	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-8856630, R-RNO-8862380	[cytosol], [extracellular region], [early endosome], [lipid droplet]	CHEST	0.034757285000508	-0.0927004033468344	0.100681554314809	0.0796513209550453	-2.02260489563141	-1.03457107897155	-0.220026962491642	-0.56486688684152	-2.02260489563141	0.1	0.1	0.100681554314809	0.1	2.02260489563141	1.03457107897155	0.220026962491642	0.56486688684152	2.02260489563141
17154	NAM	*	*	Metabolite	Niacinamide	17154	HMDB0001406	C00153	HMDB0001406			1	0.0579051720834373	0.684765065307855	0.164458404188136	1	0.190262238691585	0.1822312952097	0.739377038066795	1	0.249453200578069	0.0803082554185509	1.09523980841449	1	0.11955268229335	0.401931783884303	0.395847649394494	1	0.162127656088454	0.245828685513566	0.609367441085975	0.189898088017616	-0.518651429389299	0.000205135877431184	-3.68795837664894	0.581793766384378	-0.444397720865408	0.00146725075748579	-2.8334956576046	1	-0.278360042447127	0.0463102515088928	-1.33432286036591	-3.68795837664894	*	R-RNO-197250, R-RNO-5359451, R-RNO-8870346, R-RNO-9854463, R-RNO-9861626, R-RNO-8938076	[cytosol], [extracellular region], [mitochondrial matrix]	NAM	0.0579051720834373	0.190262238691585	0.249453200578069	0.11955268229335	0.162127656088454	-0.518651429389299	-0.444397720865408	-0.278360042447127	-0.518651429389299	0.1	0.190262238691585	0.249453200578069	0.11955268229335	0.162127656088454	0.518651429389299	0.444397720865408	0.278360042447127	0.518651429389299
17172	dG	*		Metabolite	deoxyguanosine	17172	HMDB0000085	C00330	HMDB0000085			1	-0.59983842767372	0.321425688135554	-0.492919417648247	1	-0.456779096393313	0.448157491472208	-0.348569339444344	1	-0.332697991203881	0.579510916679719	-0.236938378493988	1	0.364152065301496	0.544461946756614	0.264032468325344	1	0.0781945832064102	0.774844562561928	0.11078541025776	1	-0.418798456880059	0.134449390805231	-0.871441161239311	1	-0.235100447616525	0.393065065481688	-0.405535553337701	1	-0.417805016550536	0.135333057786772	-0.868596105392268	-0.871441161239311		R-RNO-109387, R-RNO-109470, R-RNO-74248, R-RNO-74249, R-RNO-109671, R-RNO-112034, R-RNO-74207	[cytosol], [mitochondrial matrix]		-0.59983842767372	-0.456779096393313	-0.332697991203881	0.364152065301496	0.0781945832064102	-0.418798456880059	-0.235100447616525	-0.417805016550536	-0.59983842767372	0.59983842767372	0.456779096393313	0.332697991203881	0.364152065301496	0.1	0.418798456880059	0.235100447616525	0.417805016550536	0.59983842767372
17256	dA	*	*	Metabolite	2'-deoxyadenosine	17256	HMDB0000101	C00559	HMDB0000101			1	-0.730428274911573	0.00485519494186354	-2.31379332796484	0.686271179065435	-0.818940241617216	0.00195857603173252	-2.708059564519	1	0.2278218950861	0.3409034205522	0.46736864113106	1	0.201178359487085	0.399308615176434	0.398691319699919	1	-0.468194530715131	0.0682425800542875	-1.16594456211371	1	0.423364887588207	0.0970053621523186	1.01320425863274	1	0.158381705087298	0.523822005712576	0.280816260857721	1	0.307103809867819	0.222040849927871	0.653567118944762	-2.708059564519	*	R-RNO-109278, R-RNO-109387, R-RNO-109624, R-RNO-109671, R-RNO-74207, R-RNO-74241	[extracellular region], [cytosol], [mitochondrial matrix]	dA	-0.730428274911573	-0.818940241617216	0.2278218950861	0.201178359487085	-0.468194530715131	0.423364887588207	0.158381705087298	0.307103809867819	-0.818940241617216	0.730428274911573	0.818940241617216	0.2278218950861	0.201178359487085	0.468194530715131	0.423364887588207	0.158381705087298	0.307103809867819	0.818940241617216
17263	E1			Metabolite	E1		HMDB0000145	C00468	HMDB0000145																																					R-RNO-5696822	[mitochondrial matrix]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
17336	atROL	*	*	Metabolite	vitamin A	17336	HMDB0000305	C00473	HMDB0000305			1	0.0297535084441449	0.803662196726548	0.0949264598657176	1	0.214837934209234	0.0824971207839046	1.0835612084135	1	-0.291334822916897	0.0217551745544658	-1.66243742775912	1	-0.239572852157247	0.0546820094171267	-1.26215553465404	1	0.443993795177866	0.00535362380806351	2.27135214936541	1	-0.00225221588024915	0.98768279777087	-0.0053825101660375	0.564837002436514	-0.524843910186049	0.00138757812054212	-2.85774255677084	0.728856056126829	-0.49814103561179	0.0021787518519985	-2.66179223071964	-2.85774255677084	*	R-RNO-2404134, R-RNO-2404135, R-RNO-2404137, R-RNO-2404142, R-RNO-2404144, R-RNO-2855252, R-RNO-2855259, R-RNO-5246478, R-RNO-8848355, R-RNO-8848585, R-RNO-975593, R-RNO-975594, R-RNO-975608, R-RNO-975629, R-RNO-975633	[extracellular region], [cytosol], [plasma membrane]	atROL	0.0297535084441449	0.214837934209234	-0.291334822916897	-0.239572852157247	0.443993795177866	-0.00225221588024915	-0.524843910186049	-0.49814103561179	-0.524843910186049	0.1	0.214837934209234	0.291334822916897	0.239572852157247	0.443993795177866	0.1	0.524843910186049	0.49814103561179	0.524843910186049
17368	Hyp	*		Metabolite	Hypoxanthine	17368	HMDB0000157	C00262	HMDB0000157			1	0.374718729311688	0.24355250992915	0.613407390449579	1	0.269873552095163	0.400982945605633	0.39687409817002	1	0.520443280477082	0.105305528931395	0.977548826142538	1	0.391869413817082	0.222644068543279	0.65238887041031	1	-0.00557740925731409	0.986564069075513	-0.0058747057058184	1	-0.673087046647583	0.0421237060622884	-1.37547342638503	1	-0.325176487130806	0.326185219198605	-0.486535722529104	1	-0.898699570053085	0.00665760383461094	-2.17668205140845	-2.17668205140845		R-RNO-112033, R-RNO-74215, R-RNO-74242	[cytosol]		0.374718729311688	0.269873552095163	0.520443280477082	0.391869413817082	-0.00557740925731409	-0.673087046647583	-0.325176487130806	-0.898699570053085	-0.898699570053085	0.374718729311688	0.269873552095163	0.520443280477082	0.391869413817082	0.1	0.673087046647583	0.325176487130806	0.898699570053085	0.898699570053085
17389	2-MAG			Metabolite	2-MAG			C02112																																						R-RNO-1482647, R-RNO-1482654, R-RNO-6800334, R-RNO-1482811	[endoplasmic reticulum membrane], [cytosol]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
17408	MAG	*	*	Metabolite	MG(18:1_0:0_0:0)	17408	HMDB_MG	C15590				1	0.00105683996252637	0.998380625414975	0.000703855503206489	1	-0.669605010338095	0.206485740566323	-0.68510993435715	1	0.536523562463431	0.308416860724849	0.510861887691109	1	0.342377914764622	0.512854727543597	0.290005636761482	1	-0.285453263131326	0.534402195379897	-0.272131766401866	0.0307997773907303	-2.50659517549081	1.10819117886675e-05	-4.95538531111957	0.080477838954415	-2.23545618000598	4.98097166373873e-05	-4.30268592891948	0.0780363795240483	-2.24297185382898	4.77646595159565e-05	-4.32089331371784	-4.95538531111957	*	R-RNO-5696074, R-RNO-5696448, R-RNO-6814797	[mitochondrial intermembrane space], [endoplasmic reticulum membrane], [extracellular region]	MAG	0.00105683996252637	-0.669605010338095	0.536523562463431	0.342377914764622	-0.285453263131326	-2.50659517549081	-2.23545618000598	-2.24297185382898	-2.50659517549081	0.1	0.669605010338095	0.536523562463431	0.342377914764622	0.285453263131326	2.50659517549081	2.23545618000598	2.24297185382898	2.50659517549081
17504	1-acyl LPC			Metabolite	1-acyl LPC		HMDB0010382, HMDB0010384, HMDB0010401, HMDB0010403, HMDB0010380, HMDB0010383, HMDB0010404, HMDB0012108, HMDB0010395, HMDB0010402, HMDB0010390, HMDB0010392, HMDB0010408, HMDB0010385, HMDB0010396, HMDB0010405, HMDB0010391, HMDB0010381, HMDB0013122, HMDB0010375, HMDB0010387, HMDB0010397, HMDB0010398, HMDB0010399, HMDB0010400, HMDB0010406	C04230	HMDB0010382, HMDB0010384, HMDB0010401, HMDB0010403, HMDB0010380, HMDB0010383, HMDB0010404, HMDB0012108, HMDB0010395, HMDB0010402, HMDB0010390, HMDB0010392, HMDB0010408, HMDB0010385, HMDB0010396, HMDB0010405, HMDB0010391, HMDB0010381, HMDB0013122, HMDB0010375, HMDB0010387, HMDB0010397, HMDB0010398, HMDB0010399, HMDB0010400, HMDB0010406																																					R-RNO-1482547, R-RNO-1482685, R-RNO-1482696, R-RNO-1482794, R-RNO-1482781, R-RNO-1482816, R-RNO-1482856, R-RNO-1602399, R-RNO-1602417	[endoplasmic reticulum membrane], [mitochondrial inner membrane], [plasma membrane]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
17526	PI4P			Metabolite	PI4P			C01277																																						R-RNO-8867876	[plasma membrane], [endoplasmic reticulum membrane]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
17553	PETA	*		Metabolite	Phosphoethanolamine	17553	HMDB0000224	C00346	HMDB0000224			1	-0.112826434113988	0.530348038975945	-0.275439032664105	1	-0.348390184362755	0.059686528583331	-1.22412367929135	1	-0.31205143676818	0.0897056072445472	-1.04718040958405	1	-0.164675872456118	0.361644225922585	-0.441718464536112	1	0.209127687249364	0.30553455820999	0.514939660737013	1	-0.100003673577011	0.621158892617592	-0.206797292962902	1	-0.211278264199655	0.300697573430995	-0.521870076554557	1	-0.254627532629732	0.214596902708451	-0.668376550526339	-1.22412367929135		R-RNO-1483222	[cytosol]		-0.112826434113988	-0.348390184362755	-0.31205143676818	-0.164675872456118	0.209127687249364	-0.100003673577011	-0.211278264199655	-0.254627532629732	-0.348390184362755	0.112826434113988	0.348390184362755	0.31205143676818	0.164675872456118	0.209127687249364	0.100003673577011	0.211278264199655	0.254627532629732	0.348390184362755
17596	Ino	*	*	Metabolite	Inosine	17596	HMDB0000195	C00294	HMDB0000195			0.114447408675518	0.724110128896573	8.59041596074579e-05	4.06598580647343	0.224590644945579	0.671249669203216	0.000271996578904783	3.5654365583633	0.0146302429016106	0.852205560492746	3.79978513173595e-06	5.42024096094628	0.406168085582963	0.619031227074816	0.000786811213976597	3.10412945895421	1	0.280802878446175	0.157643119121438	0.802324980785452	0.60980644643983	-0.62759085023776	0.00158783214250214	-2.79919541087505	1	-0.294415281989022	0.138462052487429	-0.858669234927689	0.990613885417929	-0.576846748011717	0.00369865497281979	-2.43195617973875	5.42024096094628	*	R-RNO-109278, R-RNO-109387, R-RNO-109470, R-RNO-112033, R-RNO-74241, R-RNO-74242, R-RNO-74248	[extracellular region], [cytosol]	Ino	0.724110128896573	0.671249669203216	0.852205560492746	0.619031227074816	0.280802878446175	-0.62759085023776	-0.294415281989022	-0.576846748011717	0.852205560492746	0.724110128896573	0.671249669203216	0.852205560492746	0.619031227074816	0.280802878446175	0.62759085023776	0.294415281989022	0.576846748011717	0.852205560492746
17616	atR-PALM			Metabolite	atR-PALM		HMDB0003648	C02588	HMDB0003648																																					R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-8848355, R-RNO-975593, R-RNO-975594, R-RNO-2404137, R-RNO-8848585, R-RNO-975608	[cytosol], [extracellular region], [early endosome], [lipid droplet]		0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
